gloss,split,video_id
3326,escape,train,19557
3327,escape,train,19558
3328,escape,test,19559
3329,escape,train,19560
3330,escape,test,19561
3331,expensive,train,20369
3332,expensive,train,20370
3333,expensive,train,20373
3334,expensive,train,20363
3335,expensive,train,20364
3336,expensive,test,20365
3337,expensive,train,20366
3338,expensive,test,20367
3339,explain,train,20445
3340,explain,train,20435
3341,explain,train,20436
3342,explain,train,20437
3343,explain,test,20438
3344,explain,test,20440
3345,explain,val,20441
3346,fast,val,65689
3347,fast,train,21168
3348,fast,train,21187
3349,fast,train,21169
3350,fast,train,21172
3351,fast,train,65690
3352,fast,train,21175
3353,fast,test,65691
3354,fast,val,21182
3355,fight,train,21710
3356,fight,train,21695
3357,fight,train,21697
3358,fight,train,65711
3359,fight,train,21694
3360,fight,test,21704
3361,fight,train,21706
3362,find,val,69323
3363,find,train,21858
3364,find,train,21859
3365,find,train,21863
3366,find,train,21852
3367,find,test,21853
3368,find,train,21854
3369,find,test,21855
3370,fishing,train,65732
3371,fishing,train,22141
3372,fishing,train,22132
3373,fishing,train,22133
3374,fishing,test,22134
3375,fishing,train,22135
3376,floor,train,22499
3377,floor,train,22502
3378,floor,test,22492
3379,floor,train,22493
3380,floor,test,22494
3381,floor,val,22495
3382,fly,val,65748
3383,fly,train,22643
3384,fly,train,22645
3385,fly,train,22646
3386,fly,train,22627
3387,fly,train,22635
3388,fly,train,22636
3389,fly,train,22640
3390,follow,train,22723
3391,follow,train,65752
3392,follow,train,65751
3393,follow,train,22715
3394,follow,train,22716
3395,follow,train,22717
3396,follow,test,22718
3397,follow,test,22720
3398,follow,val,22721
3399,from,train,69337
3400,from,train,23645
3401,from,train,65785
3402,from,train,23638
3403,from,train,23639
3404,from,train,23640
3405,from,train,23642
3406,get,train,69341
3407,get,train,24447
3408,get,train,65808
3409,get,train,24438
3410,get,train,24439
3411,get,test,24440
3412,get,test,24443
3413,happen,train,26503
3414,happen,train,26494
3415,happen,train,26495
3416,happen,train,26496
3417,happen,train,26497
3418,happen,train,26499
3419,hello,train,27184
3420,hello,test,27172
3421,hello,train,27173
3422,hello,val,27177
3423,hit,train,27596
3424,hit,train,27591
3425,hit,train,27604
3426,hit,test,27592
3427,hit,train,27593
3428,hit,val,27595
3429,hospital,train,28041
3430,hospital,train,28033
3431,hospital,train,28044
3432,hospital,test,28034
3433,hospital,train,28035
3434,hospital,test,28036
3435,hospital,val,28038
3436,idea,train,28655
3437,idea,train,65918
3438,idea,train,28658
3439,idea,train,28648
3440,idea,test,28649
3441,idea,train,28650
3442,idea,test,28651
3443,idea,val,28652
3444,important,train,69376
3445,important,train,29068
3446,important,train,65926
3447,important,train,29065
3448,important,train,29069
3449,important,train,29066
3450,important,test,29071
3451,important,val,29074
3452,investigate,train,30474
3453,investigate,train,30468
3454,investigate,test,30469
3455,investigate,train,30470
3456,investigate,test,30471
3457,investigate,val,30472
3458,japan,test,30937
3459,japan,train,30941
3460,japan,test,30933
3461,japan,train,30946
3462,japan,val,30934
3463,japan,train,30935
3464,japan,train,30936
3465,jealous,train,30978
3466,jealous,train,30979
3467,jealous,train,30983
3468,jealous,train,30984
3469,jealous,train,30985
3470,jealous,train,30988
3471,jealous,test,30974
3472,jealous,val,30975
3473,king,train,65994
3474,king,train,31730
3475,king,train,31740
3476,king,train,31731
3477,king,test,31732
3478,king,train,31733
3479,king,val,31735
3480,kitchen,train,31775
3481,kitchen,test,31776
3482,kitchen,train,31778
3483,kitchen,train,65997
3484,kitchen,val,31785
3485,kitchen,train,31773
3486,kitchen,train,31774
3487,large,train,32203
3488,large,train,32214
3489,large,train,32204
3490,large,train,32205
3491,large,test,32206
3492,large,train,32207
3493,large,val,32209
3494,last year,train,66012
3495,last year,train,32293
3496,last year,train,32282
3497,last year,test,32283
3498,last year,train,32284
3499,last year,test,32285
3500,lemon,train,32820
3501,lemon,train,66030
3502,lemon,train,66031
3503,lemon,train,66032
3504,lemon,train,66033
3505,lemon,test,32812
3506,lemon,test,32813
3507,lemon,val,32814
3508,lettuce,train,66065
3509,lettuce,train,32972
3510,lettuce,train,32963
3511,lettuce,train,32964
3512,lettuce,test,32965
3513,lettuce,train,32966
3514,lettuce,val,32968
3515,marry,train,66104
3516,marry,train,34965
3517,marry,train,34956
3518,marry,train,34957
3519,marry,train,34958
3520,marry,test,34959
3521,marry,test,34961
3522,meeting,train,35534
3523,meeting,train,35525
3524,meeting,train,35526
3525,meeting,train,35527
3526,meeting,test,35528
3527,meeting,test,35530
3528,minute,test,66128
3529,minute,test,36249
3530,minute,train,36251
3531,minute,train,66127
3532,minute,train,36242
3533,minute,train,36243
3534,minute,train,36244
3535,minute,val,36245
3536,minute,train,36248
3537,mirror,train,36266
3538,mirror,train,66129
3539,mirror,train,36269
3540,mirror,train,36260
3541,mirror,train,36261
3542,mirror,test,36262
3543,mirror,train,36263
3544,mirror,test,36264
3545,miss,test,66131
3546,miss,test,36337
3547,miss,train,36342
3548,miss,train,36343
3549,miss,train,36335
3550,miss,train,36350
3551,miss,val,36351
3552,miss,train,36336
3553,monkey,train,66140
3554,monkey,train,36687
3555,monkey,train,36678
3556,monkey,train,36679
3557,monkey,test,36680
3558,monkey,train,36681
3559,monkey,val,36683
3560,morning,train,36866
3561,morning,train,36857
3562,morning,train,36858
3563,morning,test,36859
3564,morning,train,36860
3565,morning,val,36863
3566,motorcycle,train,37001
3567,motorcycle,train,36992
3568,motorcycle,train,36993
3569,motorcycle,train,36994
3570,motorcycle,test,36995
3571,motorcycle,train,36996
3572,motorcycle,val,36998
3573,necklace,test,37851
3574,necklace,train,37852
3575,necklace,train,37853
3576,necklace,test,37854
3577,necklace,train,37855
3578,necklace,val,66162
3579,necklace,val,37859
3580,necklace,train,37864
3581,necklace,train,37850
3582,never,train,38092
3583,never,train,66166
3584,never,train,38084
3585,never,train,38085
3586,never,train,38086
3587,never,test,38087
3588,never,test,38089
3589,newspaper,train,38186
3590,newspaper,train,38178
3591,newspaper,train,38179
3592,newspaper,train,38181
3593,night,train,38345
3594,night,train,38336
3595,night,train,38337
3596,night,test,38338
3597,night,test,38341
3598,onion,train,39853
3599,onion,train,39854
3600,onion,train,39857
3601,onion,train,39847
3602,onion,train,39848
3603,onion,test,39849
3604,onion,train,39850
3605,onion,test,39851
3606,people,train,69426
3607,people,train,41931
3608,people,train,41922
3609,people,train,41923
3610,people,test,41924
3611,people,test,41927
3612,pepper,train,41942
3613,pepper,train,41943
3614,pepper,train,41945
3615,pepper,test,41938
3616,pepper,train,41939
3617,pepper,test,41940
3618,pepper,val,41941
3619,phone,train,42423
3620,phone,train,42434
3621,phone,train,42424
3622,phone,train,42425
3623,phone,test,42428
3624,picture,train,42660
3625,picture,train,42651
3626,picture,train,42652
3627,picture,train,42653
3628,picture,train,42654
3629,picture,train,42656
3630,plus,train,66303
3631,plus,train,43339
3632,plus,train,43349
3633,plus,train,43340
3634,plus,test,43341
3635,plus,train,43342
3636,plus,val,43345
3637,point,val,66304
3638,point,train,43461
3639,point,train,43462
3640,point,train,43444
3641,point,train,43445
3642,point,train,43446
3643,point,train,43447
3644,point,train,43443
3645,point,test,43452
3646,poor,train,43689
3647,poor,train,43679
3648,poor,train,43680
3649,poor,test,43681
3650,poor,train,43682
3651,poor,val,43684
3652,possible,train,43834
3653,possible,train,43835
3654,possible,train,43836
3655,possible,train,66316
3656,possible,train,43839
3657,possible,test,43829
3658,possible,train,43830
3659,possible,val,43833
3660,quiet,train,45762
3661,quiet,train,66365
3662,quiet,train,45757
3663,quiet,train,45767
3664,quiet,test,45758
3665,quiet,train,45759
3666,quiet,test,45760
3667,rain,train,46001
3668,rain,train,66369
3669,rain,train,45993
3670,rain,train,45994
3671,rain,train,45995
3672,rain,test,45996
3673,rain,test,45998
3674,ready,train,46305
3675,ready,train,46288
3676,ready,train,46289
3677,ready,train,46291
3678,ready,train,46292
3679,ready,train,46293
3680,ready,train,46296
3681,ready,test,66374
3682,ready,train,46299
3683,ready,test,46300
3684,research,train,47496
3685,research,train,66393
3686,research,train,47490
3687,research,test,47501
3688,research,train,47492
3689,research,test,47493
3690,research,val,47494
3691,scared,train,49483
3692,scared,train,66432
3693,scared,train,49477
3694,scared,train,49487
3695,scared,train,49478
3696,scared,test,49479
3697,scared,train,49480
3698,scared,val,49482
3699,science,train,49640
3700,science,train,49631
3701,science,train,49632
3702,science,train,49633
3703,science,train,49634
3704,science,test,49635
3705,science,test,49637
3706,score,test,49693
3707,score,train,49694
3708,score,train,49695
3709,score,train,49697
3710,score,test,49699
3711,score,val,49700
3712,score,train,66434
3713,score,val,49691
3714,score,train,49702
3715,score,train,49706
3716,score,train,49692
3717,sentence,train,50414
3718,sentence,train,50415
3719,sentence,train,50420
3720,sentence,val,50408
3721,sentence,train,50409
3722,sentence,train,50410
3723,sentence,train,50411
3724,shape,train,69465
3725,shape,train,50845
3726,shape,train,50835
3727,shape,train,50836
3728,shape,test,50837
3729,shape,train,50838
3730,shape,val,50841
3731,sit,train,51916
3732,sit,train,51927
3733,sit,train,51917
3734,sit,test,51918
3735,sit,train,51919
3736,sit,val,51921
3737,slow,train,52515
3738,slow,train,66508
3739,slow,train,52506
3740,slow,train,52507
3741,slow,train,52508
3742,slow,test,52509
3743,slow,train,52510
3744,slow,val,52512
3745,snake,train,52720
3746,snake,train,66515
3747,snake,train,52711
3748,snake,train,52712
3749,snake,train,52713
3750,snake,test,52714
3751,snake,test,52716
3752,soap,train,52926
3753,soap,train,66522
3754,soap,train,52917
3755,soap,train,52918
3756,soap,train,52919
3757,soap,test,52920
3758,soap,train,52921
3759,soda,train,69482
3760,soda,train,53024
3761,soda,train,53025
3762,soda,train,53026
3763,soda,train,53028
3764,soda,val,53030
3765,speech,val,53700
3766,speech,test,53701
3767,speech,test,53696
3768,speech,train,53706
3769,speech,train,53707
3770,speech,train,53709
3771,speech,train,53710
3772,speech,val,53697
3773,speech,train,53698
3774,speech,train,53699
3775,star,train,54444
3776,star,train,54437
3777,star,train,54447
3778,star,train,54438
3779,star,train,54439
3780,star,test,54440
3781,star,val,54443
3782,stink,train,54828
3783,stink,train,66557
3784,stink,train,66558
3785,stink,train,54820
3786,stink,train,54821
3787,stink,train,54822
3788,stink,test,54823
3789,stink,test,54825
3790,struggle,train,66573
3791,struggle,train,55308
3792,struggle,train,55299
3793,struggle,train,55300
3794,struggle,train,55301
3795,struggle,test,55302
3796,struggle,test,55304
3797,stubborn,train,55321
3798,stubborn,train,66574
3799,stubborn,train,55313
3800,stubborn,train,55314
3801,stubborn,train,55315
3802,stubborn,test,55316
3803,stubborn,test,55318
3804,sunset,val,66581
3805,sunset,train,55854
3806,sunset,train,55864
3807,sunset,train,55855
3808,sunset,train,55856
3809,sunset,test,55857
3810,sunset,test,55859
3811,sunset,val,55860
3812,surgery,train,56089
3813,surgery,train,56081
3814,surgery,train,56082
3815,surgery,test,56083
3816,surgery,train,56084
3817,surgery,test,56085
3818,surgery,val,56086
3819,there,train,57832
3820,there,train,57825
3821,there,train,57826
3822,there,test,57827
3823,there,train,57828
3824,there,test,57829
3825,tiger,train,69510
3826,tiger,train,58452
3827,tiger,train,66643
3828,tiger,train,58444
3829,tiger,train,58445
3830,tiger,train,58446
3831,tiger,test,58447
3832,tiger,train,58448
3833,tiger,val,58450
3834,toast,val,66652
3835,toast,test,58654
3836,toast,train,58655
3837,toast,train,58657
3838,toast,test,58658
3839,toast,val,58649
3840,toast,val,58661
3841,toast,train,58651
3842,toast,train,58652
3843,toast,train,58653
3844,toilet,train,58742
3845,toilet,train,58732
3846,toilet,train,58733
3847,toilet,test,58734
3848,toilet,test,58736
3849,tomorrow,train,66655
3850,tomorrow,train,58814
3851,tomorrow,train,58805
3852,tomorrow,train,58806
3853,tomorrow,train,58807
3854,tomorrow,test,58808
3855,tomorrow,test,58810
3856,town,train,59155
3857,town,val,66661
3858,town,train,59146
3859,town,train,59147
3860,town,train,59148
3861,town,train,59149
3862,town,val,59150
3863,town,train,59151
3864,town,train,59153
3865,transfer,train,59373
3866,transfer,train,66667
3867,transfer,train,59378
3868,transfer,train,59367
3869,transfer,test,59368
3870,transfer,train,59369
3871,transfer,test,59370
3872,transfer,val,59371
3873,tree,train,59555
3874,tree,train,66673
3875,tree,train,59546
3876,tree,train,59547
3877,tree,train,59548
3878,tree,test,59551
3879,truck,train,66677
3880,truck,train,66678
3881,truck,train,59764
3882,truck,train,59774
3883,truck,train,59765
3884,truck,val,59768
3885,uncle,train,60465
3886,uncle,train,60457
3887,uncle,train,60458
3888,uncle,train,60459
3889,uncle,train,60460
3890,uncle,train,60462
3891,vacation,train,61150
3892,vacation,train,66715
3893,vacation,train,61142
3894,vacation,train,61143
3895,vacation,train,61144
3896,vacation,train,61146
3897,weather,test,62642
3898,weather,train,62643
3899,weather,train,62645
3900,weather,train,62646
3901,weather,train,62650
3902,weather,val,62638
3903,weather,train,62639
3904,weather,train,62641
3905,weekend,train,62738
3906,weekend,train,66761
3907,weekend,train,66760
3908,weekend,train,62730
3909,weekend,train,62731
3910,weekend,train,62732
3911,weekend,test,62733
3912,weekend,train,62734
3913,weekend,val,62736
3914,accept,train,65007
3915,accept,train,00593
3916,accept,val,00592
3917,accept,train,00597
3918,accept,train,00594
3919,accept,train,00599
3920,accept,val,00600
3921,accept,train,00603
3922,adult,train,01214
3923,adult,val,65024
3924,adult,train,01206
3925,adult,train,01217
3926,adult,train,01207
3927,adult,train,01208
3928,adult,train,01209
3929,after,val,65030
3930,after,train,01418
3931,after,train,01428
3932,after,train,01419
3933,after,val,01420
3934,after,test,01421
3935,after,test,01422
3936,ago,train,01557
3937,ago,train,01558
3938,ago,val,01560
3939,ago,train,01561
3940,ago,train,01564
3941,ago,train,01552
3942,ago,val,01553
3943,ago,test,01554
3944,ago,train,01556
3945,allow,train,02052
3946,allow,val,65052
3947,allow,train,65053
3948,allow,train,65054
3949,allow,train,02045
3950,allow,train,02046
3951,allow,test,02048
3952,allow,test,02049
3953,america,train,02356
3954,america,val,65064
3955,america,train,02349
3956,america,train,02350
3957,america,train,02351
3958,america,test,02353
3959,angel,train,02548
3960,angel,val,65071
3961,angel,train,02540
3962,angel,train,02541
3963,angel,train,02542
3964,angel,test,02544
3965,angel,test,02545
3966,answer,train,02718
3967,answer,val,65076
3968,answer,train,02710
3969,answer,train,02711
3970,answer,train,02712
3971,answer,train,02713
3972,answer,test,02715
3973,any,train,69212
3974,any,val,65079
3975,any,train,02826
3976,any,train,02828
3977,any,train,02833
3978,area,test,65091
3979,area,train,03240
3980,area,train,03234
3981,area,train,03246
3982,area,train,03235
3983,area,val,03237
3984,area,train,03238
3985,art,val,03486
3986,art,train,65097
3987,art,train,03478
3988,art,train,03479
3989,art,val,03480
3990,art,test,03481
3991,art,train,03484
3992,asl,train,03634
3993,asl,train,03635
3994,asl,val,03638
3995,asl,train,03642
3996,aunt,train,04176
3997,aunt,val,65110
3998,aunt,train,04168
3999,aunt,train,04169
4000,aunt,train,04170
4001,aunt,train,04171
4002,aunt,test,04173
4003,awful,val,65118
4004,awful,train,04424
4005,awful,train,04434
4006,awful,train,04425
4007,awful,train,04426
4008,awful,val,04427
4009,awful,test,04429
4010,awful,train,04430
4011,awkward,train,04446
4012,awkward,train,04437
4013,awkward,train,04438
4014,awkward,train,04439
4015,awkward,val,04440
4016,awkward,test,04441
4017,awkward,train,04443
4018,bacon,train,04687
4019,bacon,val,65124
4020,bacon,train,04679
4021,bacon,train,04680
4022,bacon,train,04681
4023,bacon,val,04682
4024,bacon,test,04684
4025,bark,train,65139
4026,bark,train,05113
4027,bark,val,05114
4028,bark,train,05118
4029,bark,val,05107
4030,bark,test,05108
4031,bark,test,05109
4032,bark,train,05110
4033,bedroom,train,65164
4034,bedroom,train,05661
4035,bedroom,train,05652
4036,bedroom,val,05653
4037,bedroom,test,05654
4038,bedroom,train,05656
4039,beer,train,05712
4040,beer,val,65166
4041,beer,train,05705
4042,beer,train,05715
4043,beer,train,05706
4044,beer,val,05707
4045,beer,test,05708
4046,beer,test,05709
4047,belt,train,05931
4048,belt,val,65173
4049,belt,train,05923
4050,belt,train,05924
4051,belt,train,05925
4052,belt,val,05926
4053,belt,test,05928
4054,big,train,69231
4055,big,train,06199
4056,big,val,06200
4057,big,train,65182
4058,big,train,65183
4059,big,train,06192
4060,big,train,06202
4061,big,val,06193
4062,big,test,06194
4063,bitter,train,06435
4064,bitter,train,06436
4065,bitter,train,06428
4066,bitter,train,06439
4067,bitter,train,06429
4068,bitter,val,06430
4069,bitter,test,06431
4070,bitter,test,06432
4071,both,train,69242
4072,both,train,65233
4073,both,train,07271
4074,both,train,07272
4075,both,val,07274
4076,both,train,07277
4077,cake,test,69256
4078,cake,val,08621
4079,cake,val,65285
4080,cake,train,65286
4081,cake,train,08612
4082,cake,train,08613
4083,cake,train,08614
4084,cake,train,08618
4085,california,train,08676
4086,california,train,08677
4087,california,val,65289
4088,california,train,08680
4089,california,train,08670
4090,california,train,08671
4091,california,val,08672
4092,california,test,08673
4093,california,test,08674
4094,canada,train,08849
4095,canada,val,65295
4096,canada,train,08841
4097,canada,train,08842
4098,canada,train,08843
4099,canada,val,08844
4100,canada,test,08846
4101,carrot,train,69259
4102,carrot,train,65308
4103,carrot,train,09311
4104,carrot,train,09305
4105,carrot,train,09306
4106,carrot,val,09307
4107,carrot,test,09308
4108,carrot,test,09309
4109,carrot,train,09310
4110,cause,train,09580
4111,cause,val,65319
4112,cause,train,09572
4113,cause,train,09573
4114,cause,train,09574
4115,cause,test,09576
4116,challenge,train,09900
4117,challenge,val,65329
4118,challenge,train,09892
4119,challenge,train,09893
4120,challenge,train,09894
4121,challenge,test,09896
4122,cheap,val,65340
4123,cheap,train,10144
4124,cheap,train,10135
4125,cheap,train,10136
4126,cheap,train,10137
4127,cheap,val,10138
4128,cheap,train,10141
4129,chocolate,train,10587
4130,chocolate,val,65354
4131,chocolate,train,10579
4132,chocolate,train,10580
4133,chocolate,train,10581
4134,chocolate,test,10583
4135,clean,train,11042
4136,clean,val,65365
4137,clean,train,11034
4138,clean,train,11035
4139,clean,train,11036
4140,clean,train,11037
4141,clean,test,11040
4142,cloud,test,11364
4143,cloud,val,11365
4144,cloud,train,11357
4145,cloud,train,11358
4146,cloud,train,11359
4147,cloud,train,11360
4148,cloud,train,11361
4149,cloud,train,11362
4150,compare,train,12122
4151,compare,val,65386
4152,compare,train,12113
4153,compare,train,12114
4154,compare,train,12115
4155,compare,train,12116
4156,compare,test,12118
4157,complex,val,12231
4158,complex,train,65388
4159,complex,train,65389
4160,complex,train,12223
4161,complex,val,12225
4162,complex,test,12226
4163,complex,train,12228
4164,contact,train,12879
4165,contact,train,12871
4166,contact,train,12872
4167,contact,train,12873
4168,contact,val,12874
4169,contact,test,12876
4170,contact,train,12877
4171,continue,train,12977
4172,continue,train,12968
4173,continue,train,12969
4174,continue,train,12970
4175,continue,val,12971
4176,continue,test,12973
4177,corner,train,13320
4178,corner,val,65407
4179,corner,train,13312
4180,corner,train,13313
4181,corner,val,13316
4182,correct,test,13358
4183,correct,val,65410
4184,correct,val,13359
4185,correct,train,13350
4186,correct,train,13351
4187,correct,train,13352
4188,correct,train,13354
4189,correct,train,13355
4190,correct,train,13356
4191,curse,train,14385
4192,curse,val,14375
4193,curse,train,14376
4194,curse,train,14378
4195,curse,train,14379
4196,curse,train,14380
4197,dead,train,14835
4198,dead,train,14845
4199,dead,train,14836
4200,dead,train,14837
4201,dead,test,14839
4202,demand,train,15430
4203,demand,val,65458
4204,demand,train,15422
4205,demand,train,15423
4206,demand,train,15424
4207,demand,val,15425
4208,demand,test,15426
4209,demand,train,15428
4210,depend,train,15610
4211,depend,val,65465
4212,depend,train,15601
4213,depend,train,15602
4214,depend,train,15603
4215,depend,test,15606
4216,depend,test,15607
4217,desert,test,65467
4218,desert,train,15728
4219,desert,val,15721
4220,desert,train,15732
4221,desert,train,15723
4222,desert,train,15724
4223,desert,train,15725
4224,desk,train,15781
4225,desk,val,15772
4226,desk,train,15773
4227,desk,train,15774
4228,desk,train,15775
4229,desk,train,15776
4230,develop,train,15941
4231,develop,val,65472
4232,develop,train,65473
4233,develop,train,15933
4234,develop,train,15934
4235,develop,train,15935
4236,develop,val,15936
4237,develop,test,15938
4238,dictionary,train,16131
4239,dictionary,train,16134
4240,dictionary,train,16124
4241,dictionary,train,16125
4242,dictionary,train,16126
4243,dictionary,val,16127
4244,doll,train,69299
4245,doll,train,17153
4246,doll,train,65510
4247,doll,train,17144
4248,doll,val,17145
4249,doll,test,17146
4250,doll,test,17149
4251,duty,train,65554
4252,duty,val,18058
4253,duty,train,18068
4254,duty,train,18059
4255,duty,train,18061
4256,easter,train,18275
4257,easter,train,18276
4258,easter,train,18279
4259,easter,train,18280
4260,easter,train,65599
4261,easter,test,18272
4262,easter,train,18273
4263,egypt,train,18528
4264,egypt,train,65609
4265,egypt,train,18532
4266,egypt,val,18522
4267,egypt,test,18523
4268,egypt,test,18524
4269,egypt,train,18526
4270,elevator,train,18796
4271,elevator,train,65621
4272,elevator,train,18788
4273,elevator,test,18801
4274,elevator,test,18790
4275,elevator,train,18791
4276,email,train,18873
4277,email,train,18875
4278,email,val,65625
4279,email,train,18871
4280,email,val,18879
4281,email,test,18880
4282,end,val,19109
4283,end,train,19119
4284,end,train,19110
4285,end,train,19111
4286,end,test,19114
4287,end,test,19115
4288,enter,val,19335
4289,enter,train,19326
4290,enter,train,19327
4291,enter,train,19328
4292,enter,val,19330
4293,europe,train,19692
4294,europe,train,19685
4295,europe,train,19695
4296,europe,train,19686
4297,europe,val,19687
4298,europe,test,19688
4299,europe,test,19689
4300,event,train,65647
4301,event,val,19760
4302,event,train,19770
4303,event,train,19761
4304,event,train,19762
4305,event,train,19765
4306,event,train,19766
4307,exchange,train,20145
4308,exchange,val,20146
4309,exchange,train,20147
4310,exchange,train,20149
4311,exchange,val,20139
4312,exchange,test,20141
4313,exchange,test,20142
4314,exchange,train,20143
4315,experience,train,20386
4316,experience,val,65659
4317,experience,train,20378
4318,experience,train,20379
4319,experience,train,20380
4320,experience,val,20381
4321,experience,test,20383
4322,face,train,20706
4323,face,train,65668
4324,face,train,65669
4325,face,train,20699
4326,face,val,20711
4327,face,test,20700
4328,face,test,20701
4329,face,train,20702
4330,fail,train,20801
4331,fail,val,65672
4332,fail,train,20793
4333,fail,train,20794
4334,fail,train,20795
4335,fail,val,20797
4336,feed,train,21417
4337,feed,val,21408
4338,feed,train,21409
4339,feed,train,21411
4340,feed,train,21412
4341,feed,val,21413
4342,few,train,21557
4343,few,train,21551
4344,few,val,21563
4345,few,test,21552
4346,few,test,21554
4347,flag,train,22280
4348,flag,val,65739
4349,flag,train,22272
4350,flag,train,22273
4351,flag,train,22274
4352,flag,test,22276
4353,food,train,69330
4354,food,train,22743
4355,food,train,22744
4356,food,train,22745
4357,food,train,22746
4358,food,test,22748
4359,food,train,22750
4360,for,train,23000
4361,for,val,65756
4362,for,train,22993
4363,for,train,22994
4364,for,val,22996
4365,form,test,23042
4366,form,train,23049
4367,form,test,23050
4368,form,train,23051
4369,form,train,23055
4370,form,train,23056
4371,form,train,23043
4372,form,val,23045
4373,form,val,23046
4374,freeze,train,23451
4375,freeze,val,65779
4376,freeze,train,23442
4377,freeze,train,23443
4378,freeze,train,23444
4379,freeze,train,23445
4380,freeze,test,23448
4381,friday,val,23548
4382,friday,train,65781
4383,friday,val,23542
4384,friday,test,23543
4385,friday,test,23544
4386,friday,train,23545
4387,front,train,23673
4388,front,val,65786
4389,front,train,23664
4390,front,train,23665
4391,front,train,23666
4392,front,val,23667
4393,front,test,23668
4394,front,train,23670
4395,giraffe,train,24589
4396,giraffe,val,65816
4397,giraffe,train,24581
4398,giraffe,train,24582
4399,giraffe,train,24583
4400,giraffe,val,24584
4401,giraffe,test,24586
4402,god,train,24922
4403,god,val,65832
4404,god,train,24914
4405,god,train,24915
4406,god,train,24916
4407,god,val,24917
4408,god,test,24919
4409,grammar,train,25378
4410,grammar,val,65845
4411,grammar,train,25380
4412,grammar,train,25371
4413,grammar,train,25372
4414,grammar,train,25373
4415,grammar,val,25374
4416,grammar,test,25375
4417,grammar,train,25377
4418,grandfather,train,25413
4419,grandfather,val,65846
4420,grandfather,train,25406
4421,grandfather,train,25407
4422,grandfather,train,25408
4423,grandfather,val,25409
4424,grandfather,test,25411
4425,great,train,69352
4426,great,train,25621
4427,great,train,25624
4428,great,val,25625
4429,great,train,25627
4430,great,train,25631
4431,great,test,25637
4432,great,test,25622
4433,great,train,25623
4434,greece,val,25651
4435,greece,train,65853
4436,greece,train,25642
4437,greece,train,25644
4438,greece,val,25645
4439,greece,test,25647
4440,greece,train,25648
4441,guess,train,65864
4442,guess,train,25920
4443,guess,train,25917
4444,guess,train,25918
4445,guess,train,25922
4446,guess,train,25926
4447,guitar,train,25984
4448,guitar,val,65867
4449,guitar,train,25976
4450,guitar,train,25977
4451,guitar,train,25978
4452,guitar,val,25979
4453,guitar,train,25982
4454,hammer,train,26315
4455,hammer,val,26317
4456,hammer,train,65875
4457,hammer,test,26326
4458,hammer,test,26313
4459,hammer,train,26314
4460,helicopter,train,27159
4461,helicopter,val,65888
4462,helicopter,train,27151
4463,helicopter,train,27152
4464,helicopter,train,27153
4465,helicopter,val,27154
4466,helicopter,test,27155
4467,helicopter,train,27157
4468,high,train,27417
4469,high,train,65893
4470,high,val,27407
4471,high,train,27406
4472,high,train,27408
4473,high,test,27412
4474,history,train,27575
4475,history,train,65894
4476,history,train,27579
4477,history,train,27569
4478,history,val,27570
4479,history,test,27571
4480,history,test,27572
4481,history,train,27573
4482,hungry,train,28385
4483,hungry,train,28376
4484,hungry,train,28377
4485,hungry,train,28378
4486,hungry,val,28379
4487,hungry,test,28381
4488,hurt,train,28441
4489,hurt,train,28445
4490,hurt,train,28446
4491,hurt,test,28454
4492,hurt,train,28440
4493,introduce,train,30392
4494,introduce,val,65958
4495,introduce,train,30384
4496,introduce,train,30385
4497,introduce,train,30386
4498,introduce,test,30388
4499,invest,train,30453
4500,invest,test,30454
4501,invest,test,30455
4502,invest,val,30460
4503,invest,train,65959
4504,invest,train,30451
4505,invest,train,30452
4506,lazy,train,32518
4507,lazy,val,66019
4508,lazy,train,32510
4509,lazy,train,32511
4510,lazy,train,32512
4511,lazy,test,32514
4512,library,val,33051
4513,library,train,33052
4514,library,train,33053
4515,library,val,33055
4516,library,train,33058
4517,lie,train,66067
4518,lie,train,33114
4519,lie,train,33115
4520,lie,val,33116
4521,lie,train,33120
4522,lie,train,33121
4523,lie,train,33128
4524,lobster,train,33646
4525,lobster,train,33648
4526,lobster,train,33639
4527,lobster,train,33640
4528,lobster,train,33641
4529,lobster,val,33642
4530,lobster,test,33643
4531,love,train,34123
4532,love,train,34124
4533,love,train,34127
4534,love,train,34128
4535,love,train,34129
4536,love,train,34121
4537,love,train,34137
4538,lucky,train,66090
4539,lucky,train,34211
4540,lucky,train,34204
4541,lucky,val,34205
4542,lucky,test,34206
4543,lucky,test,34207
4544,lucky,train,34208
4545,magazine,train,34395
4546,magazine,train,34386
4547,magazine,train,34387
4548,magazine,train,34388
4549,magazine,test,34390
4550,measure,train,66108
4551,measure,train,35346
4552,measure,val,35338
4553,measure,train,35339
4554,measure,train,35340
4555,measure,train,35341
4556,measure,test,35344
4557,microwave,train,35950
4558,microwave,train,66121
4559,microwave,train,35956
4560,microwave,val,35945
4561,microwave,test,35946
4562,microwave,test,35947
4563,microwave,train,35948
4564,my,train,69404
4565,my,train,37477
4566,my,val,37469
4567,my,train,37470
4568,my,train,37471
4569,my,val,37473
4570,neighbor,train,37956
4571,neighbor,train,37967
4572,neighbor,train,37957
4573,neighbor,train,37958
4574,neighbor,val,37959
4575,neighbor,test,37961
4576,neighbor,train,37962
